  Line,  Analysis,             Time Code,           Port,  Inj Nr,  d(18_16)Mean,    d(D_H)Mean,      H2O_Mean,  Ignore, Good,                            Identifier 1,                            Identifier 2,   Gas Configuration,Timestamp Mean,   d(18_16)_SD,     d(D_H)_SD,        H2O_SD,   d(18_16)_Sl,     d(D_H)_Sl,        H2O_Sl,baseline_shift,   slope_shift,     residuals,baseline_curvature,      interval,       ch4_ppm,  h16od_adjust,   h16od_shift,n2_flag,      DAS Temp,      Tray,  Sample,     Job,    Method,Error Code
   166,     P-164,   2016/10/17 14:20:38,           1-60,       6,         0.122,        -1.229,         18484,       0,    1,                                        ,                                        ,                 H2O, 1476735943.40,         0.205,         0.458,        51.999,        -0.002,        -0.005,         1.232,        80.179,        39.774,         1.051,        62.130,         0.864,        -0.364,        0.0000,        0.0000,    0,        47.750,         1,      60,       6, DGK Test1,       0
   167,     P-164,   2016/10/17 14:29:33,           1-60,       7,         0.163,        -1.024,         18468,       0,    1,                                        ,                                        ,                 H2O, 1476736478.78,         0.207,         0.455,        51.320,        -0.002,        -0.006,         1.224,        80.082,        40.128,         1.045,        60.886,         0.863,        -0.445,       -0.0000,       -0.0000,    0,        47.750,         1,      60,       6, DGK Test1,       0
   168,     P-164,   2016/10/17 14:38:28,           1-60,       8,         0.148,        -0.910,         18566,       0,    1,                                        ,                                        ,                 H2O, 1476737012.82,         0.183,         0.495,        51.545,        -0.001,        -0.006,         1.222,        80.511,        40.498,         1.038,        61.328,         0.864,        -0.423,       -0.0000,       -0.0000,    0,        47.688,         1,      60,       6, DGK Test1,       0
   169,     P-164,   2016/10/17 14:47:23,           1-60,       9,         0.205,        -0.690,         18480,       0,    1,                                        ,                                        ,                 H2O, 1476737548.59,         0.205,         0.432,        50.932,        -0.001,        -0.004,         1.214,        80.186,        40.214,         1.015,        60.749,         0.863,        -0.502,        0.0000,        0.0000,    0,        47.688,         1,      60,       6, DGK Test1,       0
   170,     P-164,   2016/10/17 14:56:18,           1-60,      10,         0.174,        -0.582,         18462,       0,    1,                                        ,                                        ,                 H2O, 1476738083.43,         0.199,         0.408,        51.557,        -0.001,        -0.004,         1.223,        79.977,        40.343,         1.022,        60.596,         0.863,        -0.444,        0.0000,        0.0000,    0,        47.688,         1,      60,       6, DGK Test1,       0
   171,     P-165,   2016/10/17 15:06:07,           1-61,       1,       -28.846,      -220.587,         18757,      -1,    1,                                        ,                                        ,                 H2O, 1476738672.88,         0.191,         0.395,        51.343,         0.001,         0.002,         1.226,        81.397,        41.040,         1.011,        60.205,         0.862,        -0.035,       -0.0000,       -0.0000,    0,        47.688,         1,      61,       6, DGK Test1,       0
   172,     P-165,   2016/10/17 15:15:02,           1-61,       2,       -29.210,      -229.275,         18742,      -1,    1,                                        ,                                        ,                 H2O, 1476739207.77,         0.182,         0.543,        51.406,        -0.000,         0.010,         1.218,        81.331,        41.413,         0.985,        58.676,         0.863,        -0.160,       -0.0000,       -0.0000,    0,        47.688,         1,      61,       6, DGK Test1,       0
   173,     P-165,   2016/10/17 15:23:58,           1-61,       3,       -29.367,      -231.575,         18641,      -1,    1,                                        ,                                        ,                 H2O, 1476739743.72,         0.177,         0.520,        51.159,         0.001,         0.009,         1.219,        80.767,        41.433,         0.975,        57.663,         0.863,        -0.141,       -0.0000,       -0.0000,    0,        47.688,         1,      61,       6, DGK Test1,       0
   174,     P-165,   2016/10/17 15:32:53,           1-61,       4,       -29.426,      -232.814,         18309,       0,    1,                                        ,                                        ,                 H2O, 1476740279.30,         0.192,         0.510,        50.642,         0.000,         0.008,         1.208,        79.253,        40.610,         0.931,        56.146,         0.862,        -0.298,        0.0000,        0.0000,    0,        47.688,         1,      61,       6, DGK Test1,       0
   175,     P-165,   2016/10/17 15:41:48,           1-61,       5,       -29.375,      -232.813,         18875,       0,    1,                                        ,                                        ,                 H2O, 1476740813.44,         0.192,         0.472,        51.933,        -0.000,         0.007,         1.232,        81.913,        41.753,         1.002,        59.552,         0.863,        -0.021,       -0.0000,       -0.0000,    0,        47.688,         1,      61,       6, DGK Test1,       0
   176,     P-165,   2016/10/17 15:50:43,           1-61,       6,       -29.458,      -233.454,         18531,       0,    1,                                        ,                                        ,                 H2O, 1476741349.08,         0.179,         0.452,        51.896,        -0.001,         0.006,         1.237,        80.112,        41.430,         0.952,        57.341,         0.863,        -0.069,       -0.0000,       -0.0000,    0,        47.750,         1,      61,       6, DGK Test1,       0
   177,     P-165,   2016/10/17 15:59:39,           1-61,       7,       -29.520,      -234.174,         18616,       0,    1,                                        ,                                        ,                 H2O, 1476741884.44,         0.186,         0.431,        51.982,        -0.000,         0.006,         1.240,        80.748,        41.132,         0.982,        57.799,         0.864,        -0.136,        0.0000,        0.0000,    0,        47.750,         1,      61,       6, DGK Test1,       0
   178,     P-165,   2016/10/17 16:08:34,           1-61,       8,       -29.547,      -234.535,         18256,       0,    1,                                        ,                                        ,                 H2O, 1476742419.15,         0.185,         0.459,        51.541,         0.000,         0.006,         1.229,        79.105,        40.095,         0.947,        56.566,         0.863,        -0.324,       -0.0000,       -0.0000,    0,        47.750,         1,      61,       6, DGK Test1,       0
   179,     P-165,   2016/10/17 16:17:29,           1-61,       9,       -29.602,      -234.940,         18382,       0,    1,                                        ,                                        ,                 H2O, 1476742954.01,         0.178,         0.413,        51.029,         0.000,         0.005,         1.218,        79.494,        40.613,         0.964,        57.426,         0.862,        -0.152,        0.0000,        0.0000,    0,        47.750,         1,      61,       6, DGK Test1,       0
   180,     P-165,   2016/10/17 16:26:24,           1-61,      10,       -29.588,      -234.977,         18580,       0,    1,                                        ,                                        ,                 H2O, 1476743490.00,         0.203,         0.383,        51.536,        -0.000,         0.004,         1.221,        80.625,        41.258,         0.942,        56.825,         0.863,        -0.273,        0.0000,        0.0000,    0,        47.750,         1,      61,       6, DGK Test1,       0
