  Line,  Analysis,             Time Code,           Port,  Inj Nr,  d(18_16)Mean,    d(D_H)Mean,      H2O_Mean,  Ignore, Good,                            Identifier 1,                            Identifier 2,   Gas Configuration,Timestamp Mean,   d(18_16)_SD,     d(D_H)_SD,        H2O_SD,   d(18_16)_Sl,     d(D_H)_Sl,        H2O_Sl,baseline_shift,   slope_shift,     residuals,baseline_curvature,      interval,       ch4_ppm,  h16od_adjust,   h16od_shift,n2_flag,      DAS Temp,      Tray,  Sample,     Job,    Method,Error Code
    76,     P-172,   2017/01/21 03:31:18,           1-09,       5,       -35.202,      -283.166,         18348,       0,    1,                                        ,                                        ,                 H2O, 1484994984.00,         0.174,         0.417,        57.942,        -0.000,         0.005,         1.381,        81.764,        35.894,         0.979,        60.135,         0.867,        -0.536,       -0.0000,       -0.0000,    0,        45.250,         1,       9,       3, DGK Test1,       0
    77,     P-172,   2017/01/21 03:40:14,           1-09,       6,       -35.149,      -283.301,         18514,       0,    1,                                        ,                                        ,                 H2O, 1484995519.76,         0.174,         0.422,        56.740,        -0.000,         0.005,         1.355,        82.590,        37.096,         0.945,        58.361,         0.866,        -0.814,        0.0000,        0.0000,    0,        45.562,         1,       9,       3, DGK Test1,       0
    78,     P-172,   2017/01/21 03:49:10,           1-09,       7,       -35.161,      -283.232,         18295,       0,    1,                                        ,                                        ,                 H2O, 1484996055.61,         0.174,         0.411,        58.253,         0.000,         0.005,         1.386,        81.452,        36.548,         0.922,        57.907,         0.868,        -0.715,        0.0000,        0.0000,    0,        45.062,         1,       9,       3, DGK Test1,       0
    79,     P-172,   2017/01/21 03:58:06,           1-09,       8,       -35.166,      -283.284,         18365,       0,    1,                                        ,                                        ,                 H2O, 1484996591.53,         0.177,         0.350,        56.264,        -0.000,         0.004,         1.341,        81.747,        36.734,         0.932,        58.263,         0.868,        -0.716,       -0.0000,       -0.0000,    0,        45.000,         1,       9,       3, DGK Test1,       0
    80,     P-172,   2017/01/21 04:07:02,           1-09,       9,       -35.179,      -283.402,         18442,       0,    1,                                        ,                                        ,                 H2O, 1484997128.41,         0.194,         0.426,        58.433,        -0.000,         0.005,         1.391,        82.109,        36.887,         0.946,        58.819,         0.868,        -0.645,        0.0000,        0.0000,    0,        44.875,         1,       9,       3, DGK Test1,       0
    81,     P-172,   2017/01/21 04:15:59,           1-09,      10,       -35.174,      -283.378,         18383,       0,    1,                                        ,                                        ,                 H2O, 1484997664.85,         0.190,         0.403,        56.276,        -0.000,         0.005,         1.343,        81.960,        36.583,         0.939,        58.140,         0.866,        -0.740,       -0.0000,       -0.0000,    0,        44.875,         1,       9,       3, DGK Test1,       0
    82,     P-173,   2017/01/21 04:25:35,           1-10,       1,       -35.110,      -283.180,         20332,      -1,    1,                                        ,                                        ,                 H2O, 1484998240.73,         0.199,         0.379,        60.633,        -0.000,         0.004,         1.434,        92.223,        40.449,         1.028,        64.658,         0.868,        -0.859,        0.0000,        0.0000,    0,        44.875,         1,      10,       3, DGK Test1,       0
    83,     P-173,   2017/01/21 04:34:31,           1-10,       2,       -35.161,      -283.388,         18513,      -1,    1,                                        ,                                        ,                 H2O, 1484998776.39,         0.199,         0.410,        57.226,        -0.000,         0.004,         1.358,        82.599,        37.010,         0.930,        58.444,         0.866,        -0.809,       -0.0000,       -0.0000,    0,        44.812,         1,      10,       3, DGK Test1,       0
    84,     P-173,   2017/01/21 04:43:27,           1-10,       3,       -35.179,      -283.354,         19062,      -1,    1,                                        ,                                        ,                 H2O, 1484999312.04,         0.193,         0.410,        58.935,         0.000,         0.006,         1.403,        85.308,        37.822,         1.013,        61.774,         0.868,        -0.586,       -0.0000,       -0.0000,    0,        44.812,         1,      10,       3, DGK Test1,       0
    85,     P-173,   2017/01/21 04:52:23,           1-10,       4,       -35.183,      -283.476,         18565,       0,    1,                                        ,                                        ,                 H2O, 1484999848.51,         0.186,         0.376,        56.849,        -0.000,         0.005,         1.349,        82.824,        36.964,         0.960,        59.198,         0.866,        -0.751,       -0.0000,       -0.0000,    0,        44.750,         1,      10,       3, DGK Test1,       0
    86,     P-173,   2017/01/21 05:01:20,           1-10,       5,       -35.169,      -283.451,         18640,       0,    1,                                        ,                                        ,                 H2O, 1485000385.20,         0.187,         0.395,        58.757,        -0.000,         0.004,         1.400,        83.308,        36.852,         0.944,        59.735,         0.867,        -0.735,        0.0000,        0.0000,    0,        44.812,         1,      10,       3, DGK Test1,       0
    87,     P-173,   2017/01/21 05:10:15,           1-10,       6,       -35.181,      -283.499,         18570,       0,    1,                                        ,                                        ,                 H2O, 1485000921.35,         0.181,         0.386,        56.636,         0.000,         0.005,         1.344,        83.195,        36.593,         0.932,        58.488,         0.866,        -1.003,       -0.0000,       -0.0000,    0,        44.750,         1,      10,       3, DGK Test1,       0
    88,     P-173,   2017/01/21 05:19:11,           1-10,       7,       -35.180,      -283.469,         18498,       0,    1,                                        ,                                        ,                 H2O, 1485001456.96,         0.191,         0.419,        57.873,        -0.000,         0.004,         1.380,        82.512,        36.826,         0.978,        58.682,         0.866,        -0.785,        0.0000,        0.0000,    0,        44.688,         1,      10,       3, DGK Test1,       0
    89,     P-173,   2017/01/21 05:28:09,           1-10,       8,       -35.171,      -283.544,         18491,       0,    1,                                        ,                                        ,                 H2O, 1485001994.24,         0.175,         0.399,        57.231,        -0.000,         0.005,         1.365,        82.355,        36.901,         0.964,        59.174,         0.867,        -0.624,        0.0000,        0.0000,    0,        44.688,         1,      10,       3, DGK Test1,       0
    90,     P-173,   2017/01/21 05:37:05,           1-10,       9,       -35.163,      -283.562,         18499,       0,    1,                                        ,                                        ,                 H2O, 1485002530.37,         0.174,         0.378,        56.959,        -0.001,         0.004,         1.359,        82.520,        36.861,         0.952,        58.716,         0.867,        -0.715,       -0.0000,       -0.0000,    0,        44.750,         1,      10,       3, DGK Test1,       0
    91,     P-173,   2017/01/21 05:46:01,           1-10,      10,       -35.169,      -283.619,         18450,       0,    1,                                        ,                                        ,                 H2O, 1485003066.67,         0.193,         0.442,        56.471,        -0.000,         0.006,         1.348,        82.256,        37.048,         0.945,        57.666,         0.866,        -0.896,       -0.0000,       -0.0000,    0,        44.688,         1,      10,       3, DGK Test1,       0
    92,     P-174,   2017/01/21 05:55:37,           1-11,       1,       -17.255,      -136.890,         20234,      -1,    1,                                        ,                                        ,                 H2O, 1485003643.34,         0.199,         0.353,        59.480,        -0.001,        -0.000,         1.408,        95.556,        39.751,         1.086,        67.023,         0.868,        -0.835,       -0.0000,       -0.0000,    0,        44.750,         1,      11,       3, DGK Test1,       0
    93,     P-174,   2017/01/21 06:04:33,           1-11,       2,       -17.107,      -132.030,         18668,      -1,    1,                                        ,                                        ,                 H2O, 1485004178.74,         0.175,         0.426,        57.488,        -0.001,        -0.005,         1.371,        87.152,        36.613,         1.022,        61.656,         0.867,        -0.891,        0.0000,        0.0000,    0,        44.688,         1,      11,       3, DGK Test1,       0
    94,     P-174,   2017/01/21 06:13:30,           1-11,       3,       -17.025,      -130.613,         18666,      -1,    1,                                        ,                                        ,                 H2O, 1485004715.74,         0.212,         0.439,        57.647,        -0.001,        -0.005,         1.374,        87.251,        36.490,         0.996,        61.271,         0.868,        -0.977,        0.0000,        0.0000,    0,        44.562,         1,      11,       3, DGK Test1,       0
    95,     P-174,   2017/01/21 06:22:27,           1-11,       4,       -16.973,      -129.787,         18534,       0,    1,                                        ,                                        ,                 H2O, 1485005252.40,         0.199,         0.471,        57.267,        -0.002,        -0.004,         1.364,        86.415,        36.285,         1.014,        61.248,         0.867,        -0.960,        0.0000,        0.0000,    0,        44.500,         1,      11,       3, DGK Test1,       0
    96,     P-174,   2017/01/21 06:31:23,           1-11,       5,       -16.947,      -129.486,         18490,       0,    1,                                        ,                                        ,                 H2O, 1485005788.18,         0.185,         0.418,        55.934,        -0.001,        -0.003,         1.333,        86.136,        36.576,         0.991,        60.441,         0.867,        -1.008,       -0.0000,       -0.0000,    0,        44.562,         1,      11,       3, DGK Test1,       0
    97,     P-174,   2017/01/21 06:40:19,           1-11,       6,       -16.913,      -129.037,         18481,       0,    1,                                        ,                                        ,                 H2O, 1485006325.19,         0.194,         0.402,        58.072,        -0.001,        -0.004,         1.377,        86.145,        36.025,         1.001,        61.713,         0.867,        -0.910,       -0.0000,       -0.0000,    0,        44.562,         1,      11,       3, DGK Test1,       0
    98,     P-174,   2017/01/21 06:49:15,           1-11,       7,       -16.923,      -128.782,         18421,       0,    1,                                        ,                                        ,                 H2O, 1485006861.09,         0.188,         0.400,        56.096,        -0.001,        -0.003,         1.338,        85.635,        36.415,         0.996,        60.891,         0.867,        -0.909,       -0.0000,       -0.0000,    0,        44.562,         1,      11,       3, DGK Test1,       0
    99,     P-174,   2017/01/21 06:58:12,           1-11,       8,       -16.882,      -128.613,         18348,       0,    1,                                        ,                                        ,                 H2O, 1485007397.67,         0.186,         0.390,        55.240,        -0.001,        -0.003,         1.318,        85.476,        36.062,         0.985,        60.095,         0.866,        -1.045,       -0.0000,       -0.0000,    0,        44.688,         1,      11,       3, DGK Test1,       0
   100,     P-174,   2017/01/21 07:07:09,           1-11,       9,       -16.873,      -128.394,         18680,       0,    1,                                        ,                                        ,                 H2O, 1485007934.81,         0.186,         0.428,        57.156,        -0.001,        -0.002,         1.362,        87.089,        36.515,         1.027,        62.746,         0.867,        -0.831,       -0.0000,       -0.0000,    0,        44.688,         1,      11,       3, DGK Test1,       0
   101,     P-174,   2017/01/21 07:16:06,           1-11,      10,       -16.867,      -128.333,         18335,       0,    1,                                        ,                                        ,                 H2O, 1485008471.62,         0.208,         0.375,        55.257,        -0.001,        -0.002,         1.319,        85.295,        36.341,         0.969,        59.637,         0.866,        -1.010,        0.0000,        0.0000,    0,        44.625,         1,      11,       3, DGK Test1,       0
   102,     P-175,   2017/01/21 07:25:43,           1-12,       1,       -16.838,      -128.042,         19558,      -1,    1,                                        ,                                        ,                 H2O, 1485009048.73,         0.184,         0.381,        56.610,        -0.001,        -0.002,         1.348,        91.954,        38.090,         1.077,        65.454,         0.868,        -0.841,       -0.0000,       -0.0000,    0,        44.625,         1,      12,       3, DGK Test1,       0
   103,     P-175,   2017/01/21 07:34:40,           1-12,       2,       -16.870,      -128.102,         18509,      -1,    1,                                        ,                                        ,                 H2O, 1485009585.89,         0.205,         0.413,        55.311,        -0.001,        -0.002,         1.319,        86.104,        36.334,         1.022,        62.004,         0.867,        -0.777,       -0.0000,       -0.0000,    0,        44.625,         1,      12,       3, DGK Test1,       0
   104,     P-175,   2017/01/21 07:43:36,           1-12,       3,       -16.884,      -128.049,         18548,      -1,    1,                                        ,                                        ,                 H2O, 1485010121.61,         0.175,         0.386,        56.257,        -0.000,        -0.002,         1.341,        86.337,        36.670,         1.004,        61.308,         0.867,        -0.865,        0.0000,        0.0000,    0,        44.562,         1,      12,       3, DGK Test1,       0
   105,     P-175,   2017/01/21 07:52:33,           1-12,       4,       -16.845,      -128.006,         18697,       0,    1,                                        ,                                        ,                 H2O, 1485010659.14,         0.189,         0.385,        56.590,        -0.001,        -0.001,         1.350,        87.245,        36.744,         1.019,        61.777,         0.867,        -0.972,       -0.0000,       -0.0000,    0,        44.562,         1,      12,       3, DGK Test1,       0
   106,     P-175,   2017/01/21 08:01:30,           1-12,       5,       -16.861,      -127.974,         18554,       0,    1,                                        ,                                        ,                 H2O, 1485011195.73,         0.198,         0.404,        56.917,        -0.001,        -0.002,         1.349,        86.435,        36.803,         0.978,        60.518,         0.868,        -1.032,       -0.0000,       -0.0000,    0,        44.625,         1,      12,       3, DGK Test1,       0
   107,     P-175,   2017/01/21 08:10:26,           1-12,       6,       -16.824,      -127.868,         18651,       0,    1,                                        ,                                        ,                 H2O, 1485011731.40,         0.202,         0.348,        56.422,        -0.000,        -0.001,         1.340,        87.162,        36.625,         1.011,        60.943,         0.866,        -1.075,        0.0000,        0.0000,    0,        44.562,         1,      12,       3, DGK Test1,       0
   108,     P-175,   2017/01/21 08:19:21,           1-12,       7,       -16.832,      -127.685,         18450,       0,    1,                                        ,                                        ,                 H2O, 1485012267.14,         0.182,         0.407,        56.115,        -0.001,        -0.001,         1.340,        85.828,        36.132,         1.000,        61.994,         0.866,        -0.733,       -0.0000,       -0.0000,    0,        44.500,         1,      12,       3, DGK Test1,       0
   109,     P-175,   2017/01/21 08:28:18,           1-12,       8,       -16.850,      -127.755,         18573,       0,    1,                                        ,                                        ,                 H2O, 1485012804.04,         0.210,         0.367,        56.129,        -0.002,        -0.001,         1.338,        86.595,        36.633,         1.002,        60.819,         0.868,        -0.981,       -0.0000,       -0.0000,    0,        44.562,         1,      12,       3, DGK Test1,       0
   110,     P-175,   2017/01/21 08:37:15,           1-12,       9,       -16.839,      -127.673,         18704,       0,    1,                                        ,                                        ,                 H2O, 1485013340.73,         0.199,         0.357,        58.113,        -0.001,        -0.001,         1.385,        87.397,        36.509,         1.016,        61.818,         0.868,        -0.974,       -0.0000,       -0.0000,    0,        44.562,         1,      12,       3, DGK Test1,       0
   111,     P-175,   2017/01/21 08:46:12,           1-12,      10,       -16.840,      -127.800,         18651,       0,    1,                                        ,                                        ,                 H2O, 1485013877.64,         0.195,         0.362,        54.891,        -0.000,        -0.001,         1.308,        86.856,        36.791,         0.997,        62.079,         0.867,        -0.780,       -0.0000,       -0.0000,    0,        44.562,         1,      12,       3, DGK Test1,       0
   112,     P-176,   2017/01/21 08:55:49,           1-13,       1,       -16.813,      -127.566,         19260,      -1,    1,                                        ,                                        ,                 H2O, 1485014455.01,         0.183,         0.369,        56.841,         0.000,        -0.001,         1.348,        90.453,        37.367,         1.027,        64.275,         0.867,        -0.915,       -0.0000,       -0.0000,    0,        44.625,         1,      13,       3, DGK Test1,       0
   113,     P-176,   2017/01/21 09:04:46,           1-13,       2,       -16.819,      -127.632,         18555,      -1,    1,                                        ,                                        ,                 H2O, 1485014991.51,         0.179,         0.386,        56.132,        -0.001,        -0.002,         1.331,        86.676,        36.328,         0.986,        60.520,         0.867,        -1.124,       -0.0000,       -0.0000,    0,        44.500,         1,      13,       3, DGK Test1,       0
   114,     P-176,   2017/01/21 09:13:42,           1-13,       3,       -16.810,      -127.463,         18602,      -1,    1,                                        ,                                        ,                 H2O, 1485015527.13,         0.195,         0.407,        54.657,        -0.000,        -0.000,         1.304,        86.747,        36.124,         1.039,        62.359,         0.867,        -0.798,       -0.0000,       -0.0000,    0,        44.438,         1,      13,       3, DGK Test1,       0
   115,     P-176,   2017/01/21 09:22:39,           1-13,       4,       -16.846,      -127.533,         18866,       0,    1,                                        ,                                        ,                 H2O, 1485016064.23,         0.193,         0.351,        54.993,        -0.000,        -0.001,         1.312,        88.092,        37.011,         1.029,        62.792,         0.867,        -0.857,       -0.0000,       -0.0000,    0,        45.375,         1,      13,       3, DGK Test1,       0
   116,     P-176,   2017/01/21 09:31:35,           1-13,       5,       -16.819,      -127.571,         18441,       0,    1,                                        ,                                        ,                 H2O, 1485016600.28,         0.194,         0.411,        55.565,        -0.001,        -0.000,         1.327,        85.832,        36.671,         0.984,        59.867,         0.866,        -1.031,        0.0000,        0.0000,    0,        44.812,         1,      13,       3, DGK Test1,       0
   117,     P-176,   2017/01/21 09:40:31,           1-13,       6,       -16.844,      -127.536,         18350,       0,    1,                                        ,                                        ,                 H2O, 1485017136.24,         0.186,         0.382,        54.561,        -0.001,        -0.001,         1.302,        85.193,        36.336,         0.991,        60.873,         0.867,        -0.789,       -0.0000,       -0.0000,    0,        44.562,         1,      13,       3, DGK Test1,       0
   118,     P-176,   2017/01/21 09:49:27,           1-13,       7,       -16.819,      -127.518,         18475,       0,    1,                                        ,                                        ,                 H2O, 1485017672.69,         0.195,         0.383,        54.791,        -0.001,        -0.000,         1.302,        85.848,        36.666,         1.002,        61.062,         0.866,        -0.805,       -0.0000,       -0.0000,    0,        44.562,         1,      13,       3, DGK Test1,       0
   119,     P-176,   2017/01/21 09:58:24,           1-13,       8,       -16.834,      -127.460,         18457,       0,    1,                                        ,                                        ,                 H2O, 1485018209.03,         0.199,         0.389,        54.330,        -0.001,        -0.001,         1.297,        85.826,        36.169,         1.014,        61.889,         0.867,        -0.735,       -0.0000,       -0.0000,    0,        45.188,         1,      13,       3, DGK Test1,       0
   120,     P-176,   2017/01/21 10:07:22,           1-13,       9,       -16.795,      -127.356,         18754,       0,    1,                                        ,                                        ,                 H2O, 1485018745.47,         0.184,         0.441,        55.960,        -0.000,        -0.002,         1.328,        87.477,        36.780,         1.011,        62.716,         0.866,        -0.852,       -0.0000,       -0.0000,    0,        45.688,         1,      13,       3, DGK Test1,       0
   121,     P-176,   2017/01/21 10:16:20,           1-13,      10,       -16.832,      -127.450,         18305,       0,    1,                                        ,                                        ,                 H2O, 1485019281.96,         0.195,         0.368,        55.228,        -0.001,        -0.000,         1.318,        84.904,        36.339,         1.009,        60.565,         0.867,        -0.793,       -0.0000,       -0.0000,    0,        45.812,         1,      13,       3, DGK Test1,       0
   122,     P-177,   2017/01/21 10:25:59,           1-14,       1,       -36.360,      -280.003,         20205,      -1,    1,                                        ,                                        ,                 H2O, 1485019860.05,         0.190,         0.413,        56.671,         0.000,         0.005,         1.335,        91.282,        40.378,         1.050,        64.704,         0.871,        -0.676,       -0.0000,       -0.0000,    0,        45.875,         1,      14,       3, DGK Test1,       0
   123,     P-177,   2017/01/21 10:34:56,           1-14,       2,       -36.611,      -285.715,         18335,      -1,    1,                                        ,                                        ,                 H2O, 1485020396.12,         0.191,         0.537,        55.077,        -0.000,         0.009,         1.311,        81.578,        36.947,         0.970,        57.081,         0.869,        -0.852,       -0.0000,       -0.0000,    0,        46.000,         1,      14,       3, DGK Test1,       0
   124,     P-177,   2017/01/21 10:43:52,           1-14,       3,       -36.710,      -287.030,         18372,      -1,    1,                                        ,                                        ,                 H2O, 1485020933.12,         0.192,         0.546,        53.798,         0.001,         0.009,         1.292,        81.548,        36.550,         0.984,        59.885,         0.870,        -0.395,        0.0000,        0.0000,    0,        46.312,         1,      14,       3, DGK Test1,       0
   125,     P-177,   2017/01/21 10:52:50,           1-14,       4,       -36.736,      -287.871,         18652,       0,    1,                                        ,                                        ,                 H2O, 1485021470.01,         0.177,         0.490,        53.922,         0.000,         0.008,         1.285,        83.048,        37.220,         0.982,        60.284,         0.873,        -0.521,       -0.0000,       -0.0000,    0,        47.000,         1,      14,       3, DGK Test1,       0
   126,     P-177,   2017/01/21 11:01:46,           1-14,       5,       -36.777,      -288.458,         18578,       0,    1,                                        ,                                        ,                 H2O, 1485022006.67,         0.200,         0.455,        54.171,        -0.000,         0.007,         1.295,        82.950,        37.194,         0.949,        57.872,         0.869,        -0.877,       -0.0000,       -0.0000,    0,        48.688,         1,      14,       3, DGK Test1,       0
   127,     P-177,   2017/01/21 11:10:43,           1-14,       6,       -36.815,      -288.832,         18224,       0,    1,                                        ,                                        ,                 H2O, 1485022543.70,         0.181,         0.486,        53.384,        -0.000,         0.008,         1.276,        81.117,        36.440,         0.911,        56.971,         0.869,        -0.857,       -0.0000,       -0.0000,    0,        46.875,         1,      14,       3, DGK Test1,       0
   128,     P-177,   2017/01/21 11:19:39,           1-14,       7,       -36.814,      -289.018,         18493,       0,    1,                                        ,                                        ,                 H2O, 1485023079.75,         0.191,         0.439,        53.828,        -0.000,         0.007,         1.291,        82.439,        36.868,         0.972,        58.506,         0.869,        -0.765,        0.0000,        0.0000,    0,        46.312,         1,      14,       3, DGK Test1,       0
   129,     P-177,   2017/01/21 11:28:36,           1-14,       8,       -36.799,      -289.144,         18378,       0,    1,                                        ,                                        ,                 H2O, 1485023616.51,         0.177,         0.453,        54.640,         0.000,         0.006,         1.304,        81.866,        36.614,         0.942,        58.117,         0.868,        -0.803,        0.0000,        0.0000,    0,        46.125,         1,      14,       3, DGK Test1,       0
   130,     P-177,   2017/01/21 11:37:32,           1-14,       9,       -36.835,      -289.344,         18318,       0,    1,                                        ,                                        ,                 H2O, 1485024153.36,         0.186,         0.438,        54.230,        -0.000,         0.006,         1.295,        81.471,        36.536,         0.958,        58.105,         0.868,        -0.674,       -0.0000,       -0.0000,    0,        46.000,         1,      14,       3, DGK Test1,       0
   131,     P-177,   2017/01/21 11:46:29,           1-14,      10,       -36.834,      -289.518,         18596,       0,    1,                                        ,                                        ,                 H2O, 1485024689.13,         0.179,         0.437,        53.648,         0.000,         0.006,         1.279,        82.910,        37.159,         0.963,        58.978,         0.868,        -0.723,        0.0000,        0.0000,    0,        45.938,         1,      14,       3, DGK Test1,       0
   132,     P-178,   2017/01/21 11:56:05,           1-15,       1,       -36.821,      -289.379,         19037,      -1,    1,                                        ,                                        ,                 H2O, 1485025266.34,         0.194,         0.433,        55.537,        -0.000,         0.007,         1.325,        85.183,        37.868,         1.015,        60.812,         0.872,        -0.628,       -0.0000,       -0.0000,    0,        46.000,         1,      15,       3, DGK Test1,       0
   133,     P-178,   2017/01/21 12:05:02,           1-15,       2,       -36.832,      -289.616,         18407,      -1,    1,                                        ,                                        ,                 H2O, 1485025802.06,         0.186,         0.434,        53.932,         0.000,         0.006,         1.279,        81.944,        37.066,         0.928,        57.282,         0.868,        -0.850,       -0.0000,       -0.0000,    0,        46.938,         1,      15,       3, DGK Test1,       0
   134,     P-178,   2017/01/21 12:13:57,           1-15,       3,       -36.848,      -289.753,         18398,      -1,    1,                                        ,                                        ,                 H2O, 1485026337.81,         0.194,         0.435,        53.486,        -0.000,         0.005,         1.277,        81.959,        36.648,         0.944,        58.262,         0.866,        -0.778,       -0.0000,       -0.0000,    0,        46.375,         1,      15,       3, DGK Test1,       0
   135,     P-178,   2017/01/21 12:22:54,           1-15,       4,       -36.861,      -289.737,         18612,       0,    1,                                        ,                                        ,                 H2O, 1485026874.80,         0.194,         0.420,        54.429,        -0.000,         0.004,         1.293,        82.904,        37.141,         0.965,        59.472,         0.867,        -0.603,       -0.0000,       -0.0000,    0,        45.375,         1,      15,       3, DGK Test1,       0
   136,     P-178,   2017/01/21 12:31:49,           1-15,       5,       -36.848,      -289.938,         18466,       0,    1,                                        ,                                        ,                 H2O, 1485027410.65,         0.188,         0.453,        55.658,        -0.001,         0.005,         1.322,        82.293,        36.870,         0.956,        58.362,         0.866,        -0.771,        0.0000,        0.0000,    0,        44.938,         1,      15,       3, DGK Test1,       0
   137,     P-178,   2017/01/21 12:40:45,           1-15,       6,       -36.899,      -289.964,         18211,       0,    1,                                        ,                                        ,                 H2O, 1485027947.18,         0.181,         0.385,        55.061,        -0.000,         0.005,         1.307,        80.731,        36.203,         0.954,        59.229,         0.866,        -0.460,       -0.0000,       -0.0000,    0,        44.812,         1,      15,       3, DGK Test1,       0
   138,     P-178,   2017/01/21 12:49:41,           1-15,       7,       -36.896,      -290.042,         18496,       0,    1,                                        ,                                        ,                 H2O, 1485028482.84,         0.195,         0.450,        55.284,        -0.000,         0.006,         1.311,        82.136,        37.252,         0.953,        58.993,         0.867,        -0.549,       -0.0000,       -0.0000,    0,        44.688,         1,      15,       3, DGK Test1,       0
   139,     P-178,   2017/01/21 12:58:37,           1-15,       8,       -36.868,      -290.028,         18771,       0,    1,                                        ,                                        ,                 H2O, 1485029018.97,         0.184,         0.397,        54.849,        -0.001,         0.004,         1.309,        83.795,        37.421,         0.970,        59.715,         0.867,        -0.687,       -0.0000,       -0.0000,    0,        44.688,         1,      15,       3, DGK Test1,       0
   140,     P-178,   2017/01/21 13:07:32,           1-15,       9,       -36.900,      -290.154,         18411,       0,    1,                                        ,                                        ,                 H2O, 1485029554.46,         0.192,         0.418,        55.149,         0.000,         0.005,         1.316,        81.832,        36.961,         0.922,        58.426,         0.867,        -0.617,        0.0000,        0.0000,    0,        44.688,         1,      15,       3, DGK Test1,       0
   141,     P-178,   2017/01/21 13:16:27,           1-15,      10,       -36.885,      -290.180,         18434,       0,    1,                                        ,                                        ,                 H2O, 1485030090.07,         0.196,         0.399,        54.381,        -0.000,         0.004,         1.301,        82.038,        36.903,         0.938,        58.254,         0.865,        -0.702,       -0.0000,       -0.0000,    0,        44.688,         1,      15,       3, DGK Test1,       0
   142,     P-179,   2017/01/21 13:26:03,           1-16,       1,       -36.916,      -290.168,         18655,      -1,    1,                                        ,                                        ,                 H2O, 1485030666.32,         0.189,         0.386,        54.403,        -0.001,         0.005,         1.300,        83.019,        37.797,         0.937,        58.428,         0.866,        -0.649,       -0.0000,       -0.0000,    0,        44.688,         1,      16,       3, DGK Test1,       0
   143,     P-179,   2017/01/21 13:34:59,           1-16,       2,       -36.891,      -290.158,         18563,      -1,    1,                                        ,                                        ,                 H2O, 1485031202.01,         0.191,         0.369,        54.040,        -0.000,         0.003,         1.290,        82.802,        37.098,         0.937,        58.205,         0.867,        -0.861,       -0.0000,       -0.0000,    0,        44.625,         1,      16,       3, DGK Test1,       0
   144,     P-179,   2017/01/21 13:43:54,           1-16,       3,       -36.918,      -290.355,         18432,      -1,    1,                                        ,                                        ,                 H2O, 1485031738.05,         0.194,         0.380,        54.079,        -0.000,         0.004,         1.292,        82.073,        36.770,         0.945,        58.400,         0.866,        -0.792,        0.0000,        0.0000,    0,        44.625,         1,      16,       3, DGK Test1,       0
   145,     P-179,   2017/01/21 13:52:50,           1-16,       4,       -36.890,      -290.245,         18476,       0,    1,                                        ,                                        ,                 H2O, 1485032273.93,         0.191,         0.381,        54.397,        -0.001,         0.005,         1.298,        82.326,        36.944,         0.943,        58.011,         0.867,        -0.737,       -0.0000,       -0.0000,    0,        44.625,         1,      16,       3, DGK Test1,       0
   146,     P-179,   2017/01/21 14:01:46,           1-16,       5,       -36.911,      -290.403,         18136,       0,    1,                                        ,                                        ,                 H2O, 1485032810.10,         0.200,         0.405,        55.048,        -0.000,         0.004,         1.308,        80.601,        36.288,         0.935,        56.694,         0.865,        -0.782,       -0.0000,       -0.0000,    0,        44.562,         1,      16,       3, DGK Test1,       0
   147,     P-179,   2017/01/21 14:10:42,           1-16,       6,       -36.898,      -290.350,         18523,       0,    1,                                        ,                                        ,                 H2O, 1485033346.27,         0.181,         0.385,        54.774,        -0.001,         0.004,         1.301,        82.343,        37.588,         0.944,        57.748,         0.866,        -0.710,       -0.0000,       -0.0000,    0,        44.562,         1,      16,       3, DGK Test1,       0
   148,     P-179,   2017/01/21 14:19:38,           1-16,       7,       -36.875,      -290.272,         18593,       0,    1,                                        ,                                        ,                 H2O, 1485033882.32,         0.176,         0.361,        54.156,         0.000,         0.004,         1.293,        82.808,        36.993,         0.942,        59.572,         0.867,        -0.631,        0.0000,        0.0000,    0,        44.562,         1,      16,       3, DGK Test1,       0
   149,     P-179,   2017/01/21 14:28:33,           1-16,       8,       -36.911,      -290.459,         18181,       0,    1,                                        ,                                        ,                 H2O, 1485034418.08,         0.163,         0.394,        54.524,         0.000,         0.004,         1.295,        80.907,        35.951,         0.931,        57.685,         0.866,        -0.794,       -0.0000,       -0.0000,    0,        44.562,         1,      16,       3, DGK Test1,       0
   150,     P-179,   2017/01/21 14:37:30,           1-16,       9,       -36.946,      -290.584,         18262,       0,    1,                                        ,                                        ,                 H2O, 1485034955.22,         0.176,         0.407,        53.323,        -0.000,         0.004,         1.265,        81.191,        36.251,         0.957,        58.422,         0.866,        -0.622,       -0.0000,       -0.0000,    0,        44.438,         1,      16,       3, DGK Test1,       0
   151,     P-179,   2017/01/21 14:46:25,           1-16,      10,       -36.918,      -290.514,         18408,       0,    1,                                        ,                                        ,                 H2O, 1485035490.67,         0.213,         0.423,        53.858,        -0.001,         0.004,         1.288,        81.813,        36.811,         0.938,        58.728,         0.866,        -0.598,        0.0000,        0.0000,    0,        44.312,         1,      16,       3, DGK Test1,       0
